Дата,Tx,Tn,T,RRR,U,P,Po,Ff
2024-01-03,-20.0,-23.3,-21.9875,0.0,76.625,760.4125,739.5125,1.625
2024-01-04,-21.0,-25.6,-23.5375,0.0,75.625,758.375,737.4,2.125
2024-01-05,-18.2,-23.3,-21.5875,0.0,71.875,759.35,738.5125,1.875
2024-01-06,-8.8,-20.8,-14.1125,4.0,81.75,760.9625,740.65,1.25
2024-01-07,-17.6,-21.4,-18.925,0.0,79.0,768.225,747.375,1.375
2024-01-08,-18.7,-26.3,-22.25,0.0,79.75,773.0625,751.8,1.125
2024-01-09,-8.3,-21.0,-11.875,4.8,84.0,765.65,745.4375,2.625
2024-01-10,-2.9,-9.2,-7.025,13.3,83.875,760.4875,740.775,3.375
2024-01-11,0.9,-13.4,-4.85,18.0,88.625,749.1,729.825,4.0
2024-01-12,-10.2,-15.0,-12.65,1.1,71.5,755.6625,735.6375,3.75
2024-01-13,-17.7,-26.7,-22.275,0.0,79.25,763.6375,742.5875,1.0
2024-01-14,-9.2,-29.1,-18.75,1.2000000000000002,81.75,758.4875,737.9125,1.375
2024-01-15,-1.7,-10.5,-4.65,7.0,86.875,748.5,729.2625,3.5
2024-01-16,-1.8,-2.9,-2.3875,1.2,83.75,745.725,726.725,3.625
2024-01-17,-9.7,-9.7,-9.75,1.0,74.5,754.5625,734.8,3.5
2024-01-18,-5.1,-21.0,-13.375,22.0,84.5,760.0625,739.85,2.75
2024-01-19,0.6,-8.7,-1.0875,16.9,91.625,751.3,732.2375,1.875
2024-01-20,-5.6,-8.7,-7.75,0.0,91.875,761.65,741.8625,1.375
2024-01-21,-7.7,-10.5,-8.9625,0.0,87.375,771.375,751.225,1.25
2024-01-22,-6.0,-18.2,-11.225,0.0,83.0,777.575,757.0875,1.75
2024-01-23,-4.6,-9.8,-7.0,0.0,83.625,769.9,749.95,4.625
2024-01-24,-0.3,-4.8,-2.3125,4.0,90.0,763.1875,743.7375,3.125
2024-01-25,-0.9,-2.3,-1.6125,2.8000000000000003,89.125,754.25,735.0625,3.625
2024-01-26,-1.4,-3.9,-2.775,3.4,90.0,757.5125,738.1625,1.25
2024-01-27,-2.5,-4.7,-3.675,0.6,89.375,763.65,744.075,1.75
2024-01-28,-3.2,-4.3,-3.9,0.2,90.125,772.9625,753.15,1.0
2024-01-29,-3.9,-6.3,-4.7,1.2,87.5,777.9,757.8875,2.25
2024-01-30,-0.5,-4.2,-1.9625,0.0,89.75,773.6,753.9,3.125
2024-01-31,-0.9,-2.4,-1.6875,0.0,91.625,769.9375,750.375,1.875
2024-02-01,1.2,-2.7,-0.18750000000000006,0.0,89.375,758.075,738.9,3.0
2024-02-02,1.4,-0.1,-0.1875,1.2,76.625,751.3875,732.375,3.75
2024-02-03,-1.4,-9.0,-4.25,0.3,83.5,750.3,731.0625,2.5
2024-02-04,2.9,-2.4,0.9125000000000001,2.0,83.875,741.2375,722.5875,3.625
2024-02-05,-0.1,-2.7,-1.8625,1.6,81.875,740.4625,721.6125,1.875
2024-02-06,-0.9,-6.3,-3.75,0.4,82.5,745.55,726.5,1.75
2024-02-07,0.5,-7.3,-4.475,12.0,91.0,743.4875,724.4125,2.25
2024-02-08,-6.7,-9.9,-7.2875,1.4,76.75,746.9375,727.5375,3.75
2024-02-09,-6.3,-14.8,-10.75,0.4,82.625,755.775,735.9,2.0
2024-02-10,-6.2,-22.3,-14.1625,0.0,82.625,763.0125,742.6875,0.75
2024-02-11,-5.2,-12.6,-7.85,0.0,78.375,765.0375,745.125,2.75
2024-02-12,-0.2,-5.5,-2.3625,15.0,94.125,759.7375,740.3875,2.0
2024-02-13,-2.9,-2.9,-2.4875,2.5,93.625,762.2625,742.8375,1.25
2024-02-14,-7.7,-8.7,-7.8625,10.0,86.125,769.8125,749.8,2.0
2024-02-15,-8.5,-10.3,-9.325,40.0,88.875,773.7875,753.5625,2.5
2024-02-16,-6.6,-9.1,-8.175,3.4,86.5,776.2,755.95,1.625
2024-02-17,-3.4,-8.5,-6.325,0.0,82.875,772.95,752.925,2.625
2024-02-18,1.7,-5.1,-2.0375,6.3,82.0,765.0625,745.6,3.5
2024-02-19,-1.1,-4.6,-5.175,0.0,76.0,771.05,751.175,1.25
2024-02-20,-5.8,-20.1,-11.525,0.0,83.875,773.3875,752.9625,0.875
2024-02-21,-4.3,-7.6,-5.4875,0.4,80.625,769.3625,749.5125,2.375
2024-02-22,-2.3,-4.7,-3.6,1.2,86.625,766.3125,746.6625,2.625
2024-02-23,1.2,-2.6,-0.95,0.4,90.5,767.2625,747.8,3.0
2024-02-24,1.2,-1.5,-0.6125,0.0,85.875,772.2375,752.675,3.875
2024-02-25,-0.4,-2.1,-1.1625,0.0,68.5,773.8875,754.2625,3.75
2024-02-26,-1.6,-4.8,-3.3625,0.0,65.875,772.8,753.05,3.25
2024-02-27,-0.1,-6.0,-3.725,0.0,68.625,773.65,753.85,1.875
2024-02-28,2.3,-6.2,-1.8875000000000002,0.0,66.25,772.95,753.2875,3.25
2024-02-29,3.1,-3.1,-0.11249999999999993,0.0,63.0,770.8125,751.3625,2.75
2024-03-01,2.0,-0.3,0.6375,0.0,81.25,771.4625,752.0,1.25
2024-03-02,3.0,-9.3,-2.8874999999999997,0.0,80.125,773.075,753.3375,0.875
2024-03-03,3.5,-8.6,-2.275,0.0,68.625,774.2875,754.5625,1.375
2024-03-04,1.1,-5.6,-2.7625,0.0,69.375,771.3,751.5875,1.5
2024-03-05,1.8,-7.5,-3.3875,0.0,78.5,768.0,748.375,1.0
2024-03-06,0.4,-7.1,-3.225,0.0,66.0,770.9125,751.2125,2.375
2024-03-07,2.3,-13.8,-6.5375,0.0,69.5,769.6,749.6625,1.125
2024-03-08,-1.5,-12.4,-6.0,0.0,77.625,763.2375,743.5125,1.875
2024-03-09,-0.7,-8.0,-4.6875,0.0,72.25,763.275,743.65,2.25
2024-03-10,-2.1,-11.4,-7.3625,0.0,69.0,765.6375,745.7375,1.0
2024-03-11,0.1,-16.9,-7.487500000000001,0.0,70.125,770.9125,750.8625,2.0
2024-03-12,4.3,-5.5,-1.0125,0.0,63.25,770.3125,750.7375,1.375
2024-03-13,1.9,-11.3,-4.5625,0.0,73.75,771.9125,752.05,1.25
2024-03-14,3.6,-10.9,-3.0125,0.0,72.5,769.7,750.0125,1.75
2024-03-15,5.6,-2.6,1.3375,0.0,72.625,767.8875,748.575,2.125
2024-03-16,6.5,-4.8,1.075,0.0,71.625,767.5500000000001,748.2375,1.125
2024-03-17,2.3,-6.5,-0.95,0.0,83.25,764.6375,745.2375,1.25
2024-03-18,4.7,0.6,2.175,2.0,86.25,763.4375,744.2875,1.0
2024-03-19,4.5,0.7,1.65,0.0,79.375,767.0375,747.7875,2.125
2024-03-20,6.1,-5.1,0.38749999999999996,0.0,69.75,769.4,750.0,1.5
2024-03-21,6.2,-6.8,-0.07499999999999996,0.0,66.25,769.75,750.2625,1.25
2024-03-22,2.5,-8.6,-2.625,0.0,79.875,765.5875,746.075,0.875
2024-03-23,3.4,-2.7,1.8875,4.0,84.625,755.8375,736.8625,3.0
2024-03-24,5.4,2.9,4.175,5.2,95.0,751.9875,733.3,2.0
2024-03-25,5.6,1.4,3.525,1.4,82.625,753.975,735.15,1.5
2024-03-26,4.0,0.6,2.3,2.6,90.375,758.0125,739.0375,1.5
2024-03-27,9.3,0.9,4.575,0.0,61.375,761.175,742.25,2.125
2024-03-28,9.2,-4.1,3.1375,0.0,66.25,762.9375,743.9,1.625
2024-03-29,11.5,3.5,6.6625,0.0,66.875,755.825,737.1625,2.5
2024-03-30,12.4,4.5,8.9,0.0,69.75,759.225,740.6875,2.0
2024-03-31,19.0,4.8,11.8375,0.8999999999999999,65.5,762.125,743.675,1.75
2024-04-01,19.7,8.8,14.2125,0.0,58.75,759.375,741.15,2.375
2024-04-02,23.3,7.2,16.0125,0.0,57.375,753.7875,735.825,2.5
2024-04-03,16.1,12.5,12.6375,1.0,57.375,747.4875,729.4625,5.125
2024-04-04,9.0,5.0,5.85,1.2,73.625,755.4375,736.75,3.0
2024-04-05,5.8,-1.4,1.4125,0.0,67.625,764.8875,745.65,2.0
2024-04-06,6.8,-2.3,2.025,0.0,77.75,764.475,745.3125,1.125
2024-04-07,17.8,-1.8,7.375,0.0,75.375,764.6875,745.8625000000001,1.125
2024-04-08,18.8,4.7,11.325,0.0,69.875,764.9125,746.4,2.125
2024-04-09,23.9,9.6,16.6375,0.0,56.0,763.2125,745.05,1.5
2024-04-10,25.9,10.5,18.6625,0.0,50.25,763.4,745.3625,1.25
2024-04-11,25.7,11.7,18.375,0.0,51.0,764.4875,746.4,2.375
2024-04-12,18.1,6.1,11.912500000000001,0.0,53.125,763.3625,744.8875,3.25
2024-04-13,16.4,7.0,12.1625,0.3,57.75,760.9,742.4875,2.25
2024-04-14,15.9,8.7,11.2625,2.1,77.125,757.4875,739.15,2.125
2024-04-15,12.7,6.3,9.7,15.0,63.875,749.9375,731.65,4.25
2024-04-16,15.3,3.9,9.8125,1.6,52.875,751.1875,732.8625,2.5
2024-04-17,10.5,9.2,9.7875,27.0,80.75,749.9125,731.6125,1.25
2024-04-18,8.3,5.2,7.475,16.0,93.0,752.8625,734.4125,2.25
2024-04-19,13.3,8.0,9.6875,11.0,76.25,748.025,729.775,5.0
2024-04-20,13.7,2.5,8.1625,0.0,61.625,762.4875,743.7875,2.375
2024-04-21,19.9,6.6,13.275,2.0,51.875,761.8249999999999,743.475,3.875
2024-04-22,11.5,10.1,11.4125,2.0,70.125,759.4625000000001,741.075,4.25
2024-04-23,13.9,4.3,8.85,0.0,63.0,765.75,747.0125,2.0
2024-04-24,14.7,0.8,8.6375,0.0,65.375,765.4375,746.6875,1.625
2024-04-25,,9.8,15.0625,1.0,62.125,757.325,739.225,3.25
2024-04-26,21.1,11.2,15.8625,2.0,74.25,757.25,739.225,1.5
2024-04-27,18.5,9.8,12.8625,5.8,85.875,762.125,743.7625,1.5
2024-04-28,18.1,7.2,12.1,0.0,65.375,770.0125,751.4125,1.625
2024-04-29,18.6,7.5,12.9,0.0,47.875,772.9,754.25,2.5
2024-04-30,22.3,2.6,13.025,0.0,57.125,774.5875,755.9,1.75
2024-05-01,20.1,10.0,14.4625,0.0,53.25,767.6875,749.2875,1.875
2024-05-02,15.9,5.2,10.3625,0.0,63.0,763.2375,744.6625,2.25
2024-05-03,10.1,3.8,6.725,0.0,44.25,763.1125,744.3125,2.875
2024-05-04,14.4,-2.9,6.1,0.0,54.25,762.0,743.15,1.5
2024-05-05,17.9,6.4,11.6125,1.6,50.875,754.4625,736.1875,3.5
2024-05-06,12.3,0.3,6.7125,8.0,77.75,757.475,738.825,1.0
2024-05-07,4.4,4.1,4.55,50.0,95.875,753.4,734.6875,2.625
2024-05-08,7.0,-1.4,1.9500000000000002,5.5,81.125,762.0125,742.9125,2.625
2024-05-09,6.0,-1.6,1.325,1.1,61.25,765.6625,746.4125,2.875
2024-05-10,12.4,-0.5,6.3375,0.0,60.25,761.4875,742.6875,3.25
2024-05-11,12.0,7.3,7.975,6.0,79.0,756.4875,737.9,2.375
2024-05-12,6.7,2.8,4.35,2.6,70.0,762.825,743.8625,2.25
2024-05-13,8.2,2.3,5.0875,0.0,57.5,766.25,747.2375,0.75
2024-05-14,12.8,-2.6,6.7125,0.0,57.25,767.525,748.6125,0.625
2024-05-15,17.2,0.7,9.775,0.0,54.75,769.7,750.9375,0.75
2024-05-16,18.8,4.1,12.1375,0.0,54.375,768.5375,749.925,1.375
2024-05-17,21.5,9.7,14.2625,0.6,71.375,762.475,744.2125,1.75
2024-05-18,19.5,6.9,13.375,0.0,62.75,764.0,745.6125,1.5
2024-05-19,19.1,5.6,12.775,0.0,56.125,764.9375,746.5125,1.375
2024-05-20,23.8,3.9,14.5875,0.0,57.625,763.8,745.5125,0.75
2024-05-21,25.7,6.8,16.65,0.0,60.375,764.225,746.0125,1.0
2024-05-22,24.1,10.0,17.5125,0.0,66.375,765.0625,746.9125,1.375
2024-05-23,19.5,10.1,15.3875,0.0,40.125,769.625,751.25,3.125
2024-05-24,19.7,6.0,13.05,0.0,39.75,774.2875,755.6125,1.5
2024-05-25,23.2,3.4,14.575,0.0,49.125,772.7375,754.175,1.125
2024-05-26,26.7,5.5,17.375,0.0,53.375,768.575,750.3125,1.125
2024-05-27,23.0,12.9,18.75,0.0,52.125,769.95,751.7375,1.75
2024-05-28,26.7,10.0,18.7625,0.0,50.375,768.125,750.0125,1.25
2024-05-29,27.8,11.5,20.6875,0.0,54.375,763.825,745.9125,1.125
2024-05-30,27.4,10.4,20.4125,0.0,48.625,761.2375,743.3375,1.5
2024-05-31,28.6,12.3,19.5625,16.0,61.0,761.225,743.3125,1.5
2024-06-01,28.4,14.1,20.8125,4.4,68.625,760.65,742.85,1.75
2024-06-02,25.7,14.9,19.8375,28.0,72.375,759.7,741.8625,1.5
2024-06-03,25.4,16.0,20.0,2.0,73.625,756.6,738.8375,2.125
2024-06-04,25.0,14.0,19.425,0.0,72.625,757.1875,739.375,2.125
2024-06-05,26.4,13.4,19.65,1.6,73.875,757.9,740.1125,1.25
2024-06-06,25.0,15.0,18.8875,8.0,79.25,755.7,737.9,1.25
2024-06-07,23.5,15.1,19.275,0.0,75.5,756.6875,738.8625,2.25
2024-06-08,23.4,12.1,18.1,0.0,61.875,758.4875,740.5625,1.625
2024-06-09,23.9,11.9,18.7,0.0,66.25,757.4375,739.575,1.25
2024-06-10,25.1,11.6,19.9375,0.0,63.25,758.7625,740.925,1.625
2024-06-11,25.9,19.4,22.2625,6.0,65.75,756.075,738.475,2.75
2024-06-12,27.6,17.2,22.3125,0.6,68.25,757.75,740.1125,1.875
2024-06-13,25.7,17.6,19.6625,73.0,86.75,756.0125,738.25,1.75
2024-06-14,23.0,15.4,17.9625,6.0,77.625,758.45,740.5,1.5
2024-06-15,24.0,12.3,18.9625,0.0,68.75,760.4875,742.5625,0.875
2024-06-16,25.0,12.3,19.025,4.0,77.125,760.35,742.4625,1.875
2024-06-17,27.4,18.2,21.6375,10.0,78.125,756.5875,738.925,2.375
2024-06-18,22.4,18.2,19.725,4.0,84.625,756.6625,738.9375,2.75
2024-06-19,26.4,14.9,20.725,0.0,69.625,760.8125,743.0,1.875
2024-06-20,27.0,19.0,19.1125,12.0,77.0,754.825,737.075,3.75
2024-06-21,22.8,11.6,17.2625,10.0,65.125,757.55,739.575,2.875
2024-06-22,23.8,11.0,18.2875,0.0,62.25,757.5125,739.6,2.0
2024-06-23,22.3,10.9,17.474999999999998,0.0,70.625,756.75,738.8,0.75
2024-06-24,22.8,14.9,17.3375,0.0,65.25,756.9,738.95,1.75
2024-06-25,23.2,12.5,17.075,0.0,62.625,759.7875,741.75,2.0
2024-06-26,23.4,11.7,16.1875,4.5,74.125,759.45,741.375,2.0
2024-06-27,25.5,10.5,18.75,3.0,64.75,760.675,742.725,1.875
2024-06-28,26.8,10.9,19.925,0.0,65.875,762.65,744.725,1.125
2024-06-29,29.9,14.0,22.2125,0.0,64.5,761.975,744.225,1.625
2024-06-30,30.7,16.5,24.1875,0.0,64.0,760.6375,743.0375,1.5
2024-07-01,31.2,16.6,24.7625,0.0,64.625,758.9875,741.4499999999999,1.25
2024-07-02,31.8,17.9,26.1375,0.0,60.5,755.45,738.1,1.75
2024-07-03,33.3,19.3,26.4875,0.0,55.625,753.95,736.65,2.125
2024-07-04,33.1,18.0,24.9625,12.0,61.125,757.1,739.6625,1.625
2024-07-05,29.4,18.5,23.3125,0.3,65.375,755.65,738.1375,2.375
2024-07-06,23.4,15.2,18.625,1.9,67.375,760.4625,742.5,2.125
2024-07-07,26.2,9.4,19.95,0.0,60.0,766.125,748.125,1.25
2024-07-08,28.5,11.2,21.4125,0.0,55.625,766.0875,748.1625,1.375
2024-07-09,31.2,17.2,24.7875,0.0,55.875,764.75,747.1,1.125
2024-07-10,27.6,19.9,23.675,0.0,66.0,766.775,749.0125,2.25
2024-07-11,27.0,16.0,22.05,0.0,49.5,767.6625,749.75,1.875
2024-07-12,28.9,13.0,21.5875,0.0,55.625,765.15,747.25,0.75
2024-07-13,31.0,14.1,23.575,0.0,61.0,761.175,743.525,1.625
2024-07-14,31.3,20.2,25.2875,10.0,70.625,759.3375,741.85,1.5
2024-07-15,31.5,18.6,25.425,10.0,70.75,759.6875,742.225,1.25
2024-07-16,32.1,20.0,26.1375,0.0,64.25,761.475,744.0,1.125
2024-07-17,32.0,18.4,25.3125,0.0,64.5,762.5625,745.0,0.875
2024-07-18,30.1,19.1,24.6875,0.0,69.875,760.8875,743.3375,1.5
2024-07-19,24.2,17.9,21.5375,26.0,75.375,758.875,741.1875,1.875
2024-07-20,26.0,15.8,20.5,0.0,71.5,757.0125,739.2875,1.5
2024-07-21,26.2,14.0,20.2875,0.0,68.125,757.0375,739.275,1.625
2024-07-22,25.5,13.9,18.85,8.0,78.625,757.4875,739.6125,1.0
2024-07-23,23.9,15.7,18.8375,0.0,73.0,759.5625,741.65,2.0
2024-07-24,25.5,11.4,19.3,0.0,59.25,759.575,741.7125,1.25
2024-07-25,26.2,12.8,19.775,0.0,69.5,756.8625,739.0875,1.375
2024-07-26,25.7,13.0,19.45,0.0,58.875,758.625,740.7875,1.25
2024-07-27,27.5,11.5,19.1625,0.0,68.125,761.325,743.3875,1.25
2024-07-28,27.9,14.4,21.025,0.0,68.875,759.8625,742.075,2.0
2024-07-29,23.0,16.9,18.9125,14.0,75.0,752.8875,735.15,2.25
2024-07-30,22.4,14.5,17.5125,3.0,76.375,748.725,731.025,1.75
2024-07-31,21.2,13.2,16.65,20.0,84.875,752.1875,734.3375,1.75
2024-08-01,21.5,13.0,15.7125,16.6,84.625,753.05,735.1125,2.375
2024-08-02,22.1,12.8,16.5625,0.0,79.25,752.775,734.8875,1.75
2024-08-03,24.1,12.5,18.2875,0.0,74.5,753.975,736.15,1.5
2024-08-04,25.0,13.1,18.3875,0.0,75.75,754.275,736.4625,0.625
2024-08-05,25.9,12.2,18.7875,0.0,72.125,755.2625,737.4625,1.25
2024-08-06,25.3,12.9,19.1625,2.0,74.0,756.4875,738.6625,0.875
2024-08-07,25.6,11.7,17.6375,29.0,79.875,757.075,739.175,0.625
2024-08-08,22.8,14.8,18.45,33.0,82.25,756.4,738.5875,1.125
2024-08-09,24.1,11.7,17.4875,0.0,81.75,758.7624999999999,740.8125,1.75
2024-08-10,25.5,11.8,18.925,0.0,72.5,759.2625,741.35,1.5
2024-08-11,21.4,15.6,17.025,16.0,79.25,755.4,737.4625,1.875
2024-08-12,19.7,10.5,13.9625,9.3,81.0,753.675,735.625,2.5
2024-08-13,20.7,9.7,14.525,2.0,80.75,755.075,737.0,2.25
2024-08-14,23.7,10.6,16.575,0.0,71.0,758.75,740.7,2.0
2024-08-15,23.2,9.1,16.5625,0.0,64.0,761.225,743.1125,2.0
2024-08-16,24.0,7.3,16.25,0.0,65.0,761.8875,743.7125,1.75
2024-08-17,26.1,12.3,19.25,0.0,67.375,760.5125,742.6,1.625
2024-08-18,28.5,15.9,21.325,0.0,71.375,758.85,741.1375,1.5
2024-08-19,30.4,14.9,21.8625,0.0,73.125,760.075,742.35,0.625
2024-08-20,27.0,16.1,21.95,0.0,75.875,760.6375,742.9375,1.375
2024-08-21,24.9,17.9,21.25,0.0,70.625,761.725,743.9375,2.125
2024-08-22,27.7,15.5,21.325,0.0,60.375,760.275,742.5125,1.75
2024-08-23,24.6,16.3,19.85,0.0,65.625,759.7625,741.925,1.875
2024-08-24,25.3,12.4,18.9375,0.0,67.125,764.125,746.1,1.0
2024-08-25,27.8,11.1,19.2,0.0,70.125,765.6125,747.55,0.375
2024-08-26,29.4,12.3,21.4625,0.0,65.625,765.4875,747.5875,0.5
2024-08-27,30.1,14.0,22.0125,0.0,62.625,766.7625,748.85,1.125
2024-08-28,30.2,13.6,22.0625,0.0,62.375,767.875,749.9625,0.625
2024-08-29,29.4,16.8,22.5375,0.0,67.125,768.6,750.725,2.25
2024-08-30,27.3,14.7,21.075,0.0,57.125,768.925,750.925,2.0
2024-08-31,29.5,13.8,21.3875,0.0,59.625,768.675,750.7375,2.0
2024-09-01,30.2,14.9,22.8125,0.0,52.625,768.125,750.2375,1.5
2024-09-02,29.0,12.6,20.725,0.0,50.25,769.2,751.1375,1.75
2024-09-03,28.3,13.7,21.05,0.0,45.0,768.975,750.95,2.375
2024-09-04,22.1,10.3,16.2875,0.0,72.75,770.0125,751.6750000000001,2.125
2024-09-05,21.6,8.3,15.2375,0.0,59.875,772.7625,754.3125,2.5
2024-09-06,23.6,6.7,15.6625,0.0,61.375,774.1625,755.7,0.875
2024-09-07,25.1,6.4,16.2125,0.0,63.5,773.3625,754.95,0.5
2024-09-08,26.1,8.2,17.3,0.0,62.5,771.05,752.775,0.625
2024-09-09,27.9,11.8,19.8,0.0,55.5,767.25,749.275,1.125
2024-09-10,24.0,12.7,18.337500000000002,0.0,57.25,763.4125,745.35,1.625
2024-09-11,26.3,14.8,20.1125,0.0,53.25,761.7,743.8125,2.0
2024-09-12,27.9,16.0,21.7375,0.0,40.875,763.1875,745.35,2.375
2024-09-13,27.6,16.6,22.275,0.0,35.5,766.075,748.2125,2.625
2024-09-14,27.6,11.7,19.75,0.0,41.125,767.3625,749.275,2.375
2024-09-15,27.3,11.6,19.65,0.0,38.125,769.1375,751.0125,1.625
2024-09-16,26.0,10.8,18.3625,0.0,48.75,770.375,752.125,2.0
2024-09-17,25.7,11.3,18.5,0.0,53.0,773.35,755.0875,1.875
2024-09-18,24.6,12.6,18.0125,0.0,51.875,774.1125,755.7875,1.5
2024-09-19,24.2,5.8,14.875,0.0,65.5,772.3125,753.825,1.0
2024-09-20,21.6,10.1,15.7375,0.0,64.25,769.8875,751.525,1.875
2024-09-21,22.9,8.4,14.9375,0.0,70.75,765.9375,747.5875,2.0
2024-09-22,17.3,7.2,11.8125,0.0,69.375,765.75,747.2125,1.25
2024-09-23,18.1,0.3,8.6875,0.0,64.875,768.1,749.275,0.75
2024-09-24,21.3,1.1,10.45,0.0,62.5,768.0375,749.3375,1.125
2024-09-25,24.8,4.2,14.174999999999999,0.0,52.0,767.3625,748.925,1.875
2024-09-26,23.0,8.2,15.5,0.0,36.0,766.6125,748.3125,2.375
2024-09-27,21.3,14.4,17.625,0.0,42.625,762.2125,744.1125,4.375
2024-09-28,26.1,15.8,20.6375,2.4,53.0,760.3875,742.5625,4.125
2024-09-29,24.0,15.9,19.225,0.0,38.5,762.6125,744.6125,3.5
2024-09-30,17.3,10.5,12.975,0.0,72.75,765.4875,747.075,4.25
2024-10-01,23.1,7.3,14.425,0.0,54.0,765.4125,747.0375,3.0
2024-10-02,23.2,6.6,13.95,0.0,40.875,764.25,745.85,1.375
2024-10-03,24.3,2.3,11.7125,0.0,54.875,764.1125,745.5749999999999,1.0
2024-10-04,16.1,4.9,10.6375,24.0,72.125,762.5375,744.025,0.875
2024-10-05,12.3,11.5,11.4,31.0,93.625,761.8875,743.475,1.375
2024-10-06,10.4,8.8,9.7125,31.0,91.0,762.725,744.1375,2.5
2024-10-07,21.7,9.8,15.25,3.5,76.5,756.05,738.025,1.75
2024-10-08,14.1,13.1,13.125,0.0,80.5,752.9875,734.8874999999999,1.375
2024-10-09,9.8,8.6,9.175,1.2,92.0,759.05,740.5125,1.25
2024-10-10,10.6,7.3,8.675,0.8,90.5,760.9625,742.375,1.625
2024-10-11,16.6,8.8,11.5125,0.0,81.875,761.8625,743.4125,2.375
2024-10-12,14.7,9.6,10.9,0.0,77.5,764.325,745.8,3.0
2024-10-13,8.0,2.3,4.975,0.0,73.25,767.8375,748.775,3.375
2024-10-14,0.7,-0.2,1.575,32.0,80.125,763.1375,743.95,3.125
2024-10-15,9.2,0.1,5.55,11.0,91.5,761.0875,742.25,1.5
2024-10-16,8.4,5.3,6.2625,2.6,88.5,766.45,747.525,1.625
2024-10-17,8.6,0.6,4.0875,0.0,75.125,772.6125,753.3625,2.75
2024-10-18,5.7,-1.9,2.3875,0.0,84.375,775.0,755.5875,2.0
2024-10-19,6.3,3.8,4.425,0.0,69.0,774.05,754.8375,2.25
2024-10-20,13.7,0.2,7.4,0.0,62.75,772.2,753.1875,1.375
2024-10-21,15.5,5.0,9.55,0.0,61.25,772.0125,753.1875,1.0
2024-10-22,14.5,0.9,7.3875,0.0,71.125,769.0125,750.1375,2.25
2024-10-23,14.8,9.8,10.7125,0.0,70.625,763.45,744.9375,2.625
2024-10-24,8.7,3.5,6.45,0.0,80.5,765.625,746.725,2.625
2024-10-25,8.8,3.5,5.775,2.0,78.0,765.775,746.8375,1.75
2024-10-26,10.7,-4.1,3.45,0.0,82.625,770.0,750.8,1.375
2024-10-27,11.6,5.7,7.7875,0.0,83.0,768.6375,749.7875,1.5
2024-10-28,10.7,3.1,7.2,0.0,84.5,764.2625,745.4625,1.25
2024-10-29,10.0,3.9,6.9,2.8,86.75,763.35,744.5500000000001,2.125
2024-10-30,8.3,-0.8,3.7625,0.8,87.875,763.125,744.1125,2.375
2024-10-31,6.5,3.1,4.6125,12.0,75.25,755.9,737.0875,3.625
2024-11-01,10.0,0.8,6.0125,15.5,88.125,748.225,729.7875,4.25
2024-11-02,3.3,3.2,3.6625,14.0,78.5,747.1375,728.525,3.625
2024-11-03,1.7,-3.4,-0.925,1.6,82.625,760.6125,741.325,2.375
2024-11-04,-0.1,-0.7,-0.55,12.0,91.875,753.1875,734.1375,3.5
2024-11-05,-0.1,-2.6,-1.4375,1.0,80.75,763.9,744.5,2.625
2024-11-06,2.5,-3.7,-0.6625,1.7,92.375,764.9,745.55,1.5
2024-11-07,6.6,0.6,5.425,1.8,90.625,767.1875,748.2125,2.5
2024-11-08,5.2,4.0,4.575,0.6,88.0,770.875,751.7375,2.5
2024-11-09,6.0,2.4,3.6875,0.0,86.25,772.975,753.725,3.25
2024-11-10,7.7,3.4,4.05,0.0,83.75,772.175,752.95,1.625
2024-11-11,0.7,-2.6,-0.65,0.0,82.0,774.825,755.1875,0.875
2024-11-12,0.8,-1.1,-0.3875,0.0,76.0,776.0375,756.4125,1.25
2024-11-13,1.1,0.3,0.6125,0.0,83.875,772.425,752.975,2.0
2024-11-14,0.4,-0.5,-0.2375,1.0,78.375,765.2375,745.9,2.125
2024-11-15,0.6,-0.8,-0.12499999999999999,15.0,95.125,757.4875,738.3625,2.5
2024-11-16,3.2,-1.4,1.0375,1.2,92.875,757.5875,738.5500000000001,3.75
2024-11-17,4.9,2.5,3.825,0.0,90.0,755.0625,736.2625,4.25
2024-11-18,3.8,2.5,3.4375,0.0,81.625,752.6,733.8,4.125
2024-11-19,5.0,2.3,2.8625,0.0,78.75,756.075,737.175,3.0
2024-11-20,5.6,-1.1,2.2375,0.0,82.375,756.6125,737.675,3.5
2024-11-21,9.6,4.4,7.6375,19.0,84.75,744.9875,726.725,5.375
2024-11-22,1.5,-1.0,0.375,11.0,77.75,755.6,736.525,3.75
2024-11-23,7.2,-0.2,2.0375,29.0,92.125,752.975,734.0625,2.875
2024-11-24,-1.1,-2.5,-1.2625,0.6,83.5,766.0,746.55,2.75
2024-11-25,-2.1,-4.0,-3.6375,0.0,82.0,775.775,755.9125,0.75
2024-11-26,-5.1,-5.9,-5.6375,0.0,92.5,773.425,753.4375,1.75
2024-11-27,-2.8,-5.9,-3.5125,0.0,95.875,769.3,749.6,1.125
2024-11-28,-1.4,-3.3,-2.7625,1.6,96.0,767.2875,747.725,0.875
2024-11-29,0.5,-3.0,-0.4875,2.4,95.875,771.0875,751.5875,1.25
2024-11-30,0.4,-0.8,-0.1375,2.5,95.75,774.5375,754.975,0.75
2024-12-01,0.9,-0.4,0.21250000000000002,0.0,91.5,773.45,753.9375,2.875
2024-12-02,-0.1,-0.8,-0.3125,0.0,89.75,770.45,750.9875,2.625
